hash_Id,data,label,len
7e3ae41cae9f5dbd3f37524a498d17a1,假如你不小心把导航打开了，直接拔导航卡就不会有声音了，你可以选择插回去也可以选择不插,0,126
9e5e400de06e9c814d7df1867b877d2b,有哟，在保险盒18号加保险丝，四驱变两驱,0,56
60b6030d26e2065e551dee85a5cc6438,我试驾的16款顶配感觉噪音不是很大，发动机有一种声浪的感觉。完全没有问题。根据其他老铁的反应，18款隔音效果加强了。,0,166
bed302f4bce7b9256ee234a4025a4c54,我刚接车点火时，抖得我怀疑人生，用了一个多月，冷启动高怠速还有些抽，后来就好了。我一直是按说明书用高怠速热车的，深怕发动机出问题，特别是磨合期，现在完全不担心,0,237
115aa83c2325ab139f12787f4cb16344,紧凑型里面，空间比较理想，四驱性能最好的多用途车，国产了价格合适为什么不买呢？,1,117
5175932baa23d08d0d176eae906ff77a,关键是不知道没有没事故啊  这款是2.5t涡轮的 不知道费油不,0,82
1053021a875a4f172eebf7b9a7d509f6,13款2.0车主，去年跑了一趟重庆到青海湖来回全高速，表示不烧机油,1,89
3cc87ecb7d15b06b29e5bcbefbb22028,外面汽修店可以调，只要把刹车真空泵推杆往里调几圈就行！,0,81
756bcc36df0d0393d5e2691e2f2f1140,在d挡直接用换挡拨片就会手动加减档，需要急加速可以使用直接降档，过几秒自动变回D档。,0,122
da1a5d6fccc7a2d4e29126de219a3ced,16款2.5豪导，目前两万多公里，操控和油耗还满意，内饰简陋，隔音一般，老是感觉有声音从尾门传进来，导航从来不用，每次都要热车,-1,179
7f3aa6c1085cc86a0266b42f29adb600,欧蓝德宇宙第一，就连缺点都那么另类：抖,1,57
40bdaa243d94cf71fc5714a9a4f42bc5,电瓶一定要好好看，之前在库里电瓶是断电的，再接上可能会出现问题，电瓶应该是日本原装，上面为日文，多开电器空调试试，原装进口是很耐用的,0,198
2fbc7aaea40e4efc29fd7b5a377e0c20,内饰也就那样，斯巴鲁就一个四驱牛逼，不为四驱的话，哪有昂科威内饰好？,-1,102
bc41e672ad51cef02bfd269b4de39cc8,燃油版动力相比老款有所增长，但是程度有限。混动版动力应该强于现款2.5。不过，森林人优势在于这里？,0,141
8b492de1ff6a237547ebcd6a0fad4c0c,可以去4S店以后有保障，但就是价格高；也可以不去，正规修理厂就可以。以同时享受整车质保的。高速任何时候都可以跑，这个没什限制。,-1,185
91e60d57b383c28b7e834f36941447ed,2018款的，貌似2.0的就这个最高了吧，再上去就是2.5排量的，音响这个不是太懂，找了比较专业的音响改装，听了好几台机器选择了一个，说是比在店里听打对折吧，感觉还行就定了。,0,241
4806cd6b2dda8f4f67ec1585620c6210,主要是开得舒服啊！12款的森林人别看只有164马力和4AT，但是动力随传随到高速也比很多同级别车来的稳,0,137
e7d3579a5f43d29eaf8ea6475622bfa5,13年10月尊贵导航，至今0问题。高速最快190跑了两个小时，最后变速箱油高温报警，机油无消耗。,0,128
e6f25fe9ce99f38c9e7c1a2789fdcb0c,品质全靠人品，怪不得那么多车烧机油有异响,-1,60
c80025725bcc529601b9e575c9895721,2014款时2.0是轻盈的电子助力，2.5是厚重的液压助力不喜欢。且当年的2.5烧机油几率大。但现在活塞环都改良了貌似机油问题没了。另外个人觉得两个排量的操控不会有太大差别，主要还是动力。,0,256
dd3d4791ec3b733dafca9cef2c50a478,FB发动机一条皮带驱动周边元件，原因只好各个排查,0,68
da3399458836efbabf395d1d51ad374c,2.5的在市区行驶和2.0的区别不大，但是高速上就不一样了，2.0的后段提速乏力，还有就是满载爬山的时候2.5的比2.0的轻松多了。外观上2.0的是用的2.5高配的獠牙脸，18寸轮毂，有尾翼。但是大灯和c型示宽灯都是卤素光源，没有随动功能，看上去很挫。2.5大灯的是led远近光一体led示宽灯带随动。另外2.5的多了副驾驶电动调节，和后排座椅加热。,1,453
ff6ae95a87900e513b8a0f8b04f76f8e,我首保后就在外面弄了，小保养机油5夸脱400元，曼牌机率56元，共456元。空滤空调滤合计125元，曼牌和博世组合。,0,150
57eb86fd5269789c0e173e732a0f75bf,实话说，烧机油确实是不好，但是我也不知道烧机油能有多大事了，几千公里烧一升的，车尾放个小瓶就能跑大半个中国了，需要把这事看的如此不堪了？大众、奥迪、宝马这些公认的烧机油大户的车都还在满街跑，我们急啥啊……！,-1,309
d441a2a18d3a57cc8b856a50ee8bca7b,玻璃膜还是用3m的吧，主要放紫外线。底盘装甲建议还是喷，反正作用嘛就不多解释了，价格也就那点而已，喷了至少心里踏实。,-1,170
4cc59060ca3150bf87b4d2370464aacc,可是后备箱放不下原尺寸备胎呀，买了放家里？,1,63
a3984135d9a9533310cd7f80988346f4,美丰磐石的盘，金麒麟的片，实惠好用。,1,54
be980deef4b2a5ab0d1604ab363f5b33,es很好用，森林人配置够奇葩，顶配xt不带es，不然我也上xt，但是2.5动力够用，160随便跑,-1,116
d91a8ecf68313abff4effd81a391f1e6,优惠给的够，油水全部更换,0,36
445077c70d6c6ce534aa76ed1a90e545,变速箱响应逻辑有问题，明白吗仔细看看车评，不是换不换发动机的问题。,0,99
b1950f6a13d8ef476cd8d451f7faf476,森的刹车的确差劲，大家可以原地试试，踩住刹车一直往下踩，刹车踏板就会慢慢下去的！根本没有余量！狠狠的连续多踩几脚用力踩下去，踏板还是会慢慢下去。我试过16款，15特装款都是这个样子！并且我特意试过一次120下一脚急刹车ABS没有起动。这个刹车我也是醉了,-1,358
e136be44d2cd9cee592e7f4e84156047,希望买二手车吗？二手车的水很深，价格可以便宜些。,0,72
b88a80b1dc3240464be1d006cc7baf49,外观拉风，内饰精致，动力充沛，真的不错,1,57
1a0a7a891b707d144374deae28eb7ab2,16款款led灯，驾驶位记忆，座椅加热，座椅底出风口很多方面其实不算差，实用配置该有的基本都有，但在最体现门面的中控导航和后排出风口掉了链子，以及在现阶段很多车都强调主动安全系统的形势下，鹰眼竟然没配上，这几项导致经常被人拿来批判,-1,335
0d61aae4103ddbf565089b2712cb6f18,要是每次加油自己有记录的话，可以计算一下这个总里程平均油耗准不准,0,96
02ade3587fd0b55f6c92a9ed0623eb56,应该都关闭了，这个车是熄火自动断电的，没出现过这个毛病，换电池的话换什么电池，价格几何,0,129
d1867c8b09e955a467bc900e21b4b139,我换了马牌，价格和原车差不多途虎上可以比价，目前看了2万多，说下感受，第一舒适性提高很多，静音效果好，不这么夹石子（很少听到石子哒哒哒的声音了）第二，操控性还可以和原车区别不大（经常60左右过弯不带刹车）第三，油耗主要看路程和驾驶习惯。缺点，耐磨性能差（和原车比）。你可以参考下CCCLX2225-55-r1898V,0,430
a2a87b6a376e294270d83e063729e84e,65000保养也是加5W30半合成的机油也是加5升比0W20更便宜.消耗机油会缓点但3000公里后加速声音大不到3300换油是美孚授权线下店5W30,0,168
92ba43ce1c173c3553f8401175c25a74,自动启停对车没好处，等红灯挂N挡，轻刹车。,0,61
924737c57f493b1c8246ab16d70b711b,庞大石墨烯机油，水平对置发动机的完美匹配，只有来4s才能享受到的尊贵体验,1,104
ae067db60c2cd981446e3c4e07813d48,这个胎实际使用感觉怎么样？胎噪，油耗如何？详细说一下体验。,0,87
298a10d345b045feb717ce056229c6e9,2016特装2.5表示暂时未发现烧机油，1.8w公里了哦,0,62
cfb70e4a4d57e97c325dcbd5ba2d477b,你的一谷并线辅助这套买哪家的？什么价格？,0,60
37213716702fb84cbd16a4afa91ad919,来个中肯的吧，小保养668烧机油说是改进了我也不清楚，16款说改进了，我是16款的25目前17045(刚加油测油耗记得请)目前油耗8.0，小问题是变速箱低速偶尔有顿挫，目前为止发现3次……，跑不平的路异响眼镜盒！！！主驾驶开窗后颠簸异响，开过老哥的科帕奇后更喜欢小森了,-1,362
00d745316ac794a85c7f97f4c1319692,新款，冲着动力发动机黑科技去的。试驾感觉还可以。其实是不是全时四驱无所谓，我主要是看动力。,0,135
c93255d88c434391e267fc4397683cd1,4S换的机油肯定不如原车的机油，建议加钱用4S的模特机油或者别的全合成机油，或者外面买机油，推荐新日石用着还不错。,0,163
daf84afe5ead2353457864f9b17c681b,丰田：以新凯为例，动力强，油耗低，价格贵2万。本田：上代雅阁，动力强，油耗低，价格贵2万（但好像配置差点，而且混动2.0的在排量税费上还占了便宜）。斯巴鲁这套，动力不强，跟本田雅阁比油耗不低，价格拭目以待，同样2.0排量汽油混动我猜起码差2万。,1,348
b117e434a5056ce8b259e27cd8256ddd,我有一辆10年的2.5豪华导航版的。一点问题都没有阿。,1,71
251e8ae9a1916a4252528b777c236df4,斯巴鲁全球执行统一品控标准，美规、日规、中规版本基本一致，外观和内饰及配置方面略有差异。国内斯巴鲁销售基本由庞大集团垄断，所以选择性比较唯一。,0,213
c521d7f60dd42091d3a194c2cfe396dc,除了国内的猪大肠，rav4一直外观内饰吊打森林人。,1,67
eec4da439b8e660e67779081b4b1e048,森好开些但保养贵还怕烧机油，荣放操控相对森差一些但经久耐用保养实惠一万公里才换机油。荣放2.5最适合家庭长途自驾尤其川藏318线爬长坡，因为它的爱信6AT和全尺寸备胎，长途奔袭无忧,1,252
f434ecba39747d0bdf5b801e2418205a,对，欧蓝德油都不用，意念控制，想走就走，想停就停，发动机就是转着听个声就行。,0,114
62619ca0ff18e968b9a5a4e03baddc94,上个礼拜天，刚和朋友提的途观L330豪华版。裸车24.5。不错，空间挺大。不过，我还是喜欢森林人，稳，开着爽。和朋友开车驾驶习惯不同,1,182
b2d7d0581d9cd25365fda0289461424b,我试的2.5的，2.0的动力怎么样，主要是上下班偶尔自驾游？,0,78
46f398989fb7ed7467c6aef6e0ea983e,我不认同你观点，说明书上说20油是最佳燃油经济性，但炎热地区应适当提高机油黏度，增加发动机润滑性.,0,141
dc1f34615c797081b44c9e4627c38cea,特能理解楼主的担心。森林人车体高，在这样的山路上确实吓人，这样的山坡开轿车感觉会好些。,1,129
11fca0aac982aa90a631e71ec87c9863,傲虎的油耗不森林人的低,1,33
adf00c6db96720ca03047d03f1b7d1b5,和水美比价格。。。美亚还行，可惜不能直邮，京东的就算了，保真要紧。,0,99
1a75b9cfcc60aa516bbb55c1f1c7ec7a,主要看上森的水平对置发动机和空间，看这价格真比不了杠五。,0,84
178fc8d4ecc66d88e192075cc26c9a7b,我去。。。。。当初我就是因为油耗和涡轮不敢收XT，楼主家里有矿吗，三灯亮的概率确实很高，建议再去洗洗油路还有节气门,0,167
85bfb54fcd2c26f0498016e62c24267a,原厂机油啊，4s机油，一手,0,35
8412f0d02f84b298ccab0f2c5de8b8cc,小森已经被老婆抢走，我准备弄台马三备用代步了。小巧漂亮还便宜。虽然很担心内饰污染和装配工艺以及国产钢材的强度，但是合资真的很实惠啊,1,195
77d1fb701a515c1c972ddd5192b97c58,库存车看运气的·····一般是没什么事，再说价格在这里···性价比可以的,0,100
54cbe46f4b88325fb25af1c935ab9539,我遇到过开着空调冷气也会停。,-1,42
fd52f04d3fa5c4c7c92ed326daa43e06,什么导航问题，是整个屏一套都不行,-1,48
b6c246736c3579a91b7c6bf73076adcf,跑了7万5公里左右拉，后面换过刹车片，方向盘间隙没注意,0,77
bbef0b881b195a18f48307ad91542fbf,动力确实一般但城市足够而且cvt非常平顺,0,54
0bbd39569de60b67a735037452b3e7d7,傲虎，价格决定品质。商家不是傻子，定价不会乱定的。,0,75
b69ae3002dd509780dc6be8e568e6221,全合成900多保养一次，其实花销大不了多少，但是换配件就厉害了，价格真是杠杠的，跟奔驰差不多。,0,135
0ac56accbe8e3f7cd43f74c47d9af44d,跑高速山路费劲，发动机嗓子都喊哑了，速度还上不来，市区开完全够用。选择了买菜车的动力就要有做好买菜车的觉悟，千万不要试图挑衅宏光s之类的。多次被宏光教做人的2.0飘过。。,0,247
01cbbca805ec7735c53dd097b026fa00,2.0T的发动机跑高速只要不是飙车，时速在100-120之间，油耗可以控制在7个多油，我是在比森林人自重多的车上经验。,0,153
c24b8f9854ef6cad16cc4153b326bd80,你想实用就汉兰达，虽然性能确实不咋地底盘高度只有180mm（别看之家数据，汉兰达底盘最低点竟然是排气管，而且满载更低），但是丰田确实设计的很人性化，空间舒适没的说。想开的舒服，有通过性和安全性，关键时刻考研底盘极限的时候就买森吧。当然森的实用性也不差。就是比汉兰达空间小了点，人家可是个7坐车。,-1,429
7737813da2da0dd4f2b9cb786eee998e,开一段时间，看看，是否烧机油，论坛说，这车烧机油严重。,0,81
858de95cf755bf3e054cfaf6dba52ecd,-5的2.5马力充沛变速箱响应迅速底盘也比较适合公路运动性价比也略高国产配件也好找修起来也方便。缺点就是有点街车了不特别，另外国产了以后不知道碰撞强度下降了多少。也不知道有没有偷工减料或者使用有污染的内饰配件。,0,305
34c464dcc3b7db6f8cdb66bb4b59c5a4,跟同级别那几个四驱车比的话森林人四驱性能还是不错的，操控性也不错,1,96
aa154788209c66dcd898d749cba97178,奇骏配置高动力好，森林人操控好四区牛逼点还有进口身份,1,78
b44a4b11aff9a15f681b372a5d8f46aa,14款2.5精英，14年9月出厂15年1月8日提车，目前5万1公里。2万前在4S保养，每次小保580左右，后脱保用金日石0-20铁桶，8K-1W一保养，保养周期内没出现过任何状况，包括机油消耗过高,1,236
69a90e98409b870ed62d1185582c520c,N档不抖。刹车一开始也不习惯，提车的时候胎压高，踩刹车更没底差点追尾。用了一年习惯了，减速提前松完油门轻踩刹车至停车，减速很线性，不点头，也没拖拽感，舒适性还不错。如果急刹就直接踩到底。以前开的老福克斯轻踩刹车就有点点头，踩到底也没感觉力度强很多。减速直接丢油门有回拖感，丢急了还挫几下。估计调教偏运动的原因。,0,463
70b121831b4380d036394d62d6b789c4,副厂的材质偏软做工粗糙,-1,33
c1d9623a068b55f010b0f2a02eb7d808,平时正常城市里面开车速度很慢，通常也只习惯一只手握方向盘…早上试了一下一只手扶着方向盘，结果还是一样,0,150
e6f25fe9ce99f38c9e7c1a2789fdcb0c,品质全靠人品，怪不得那么多车烧机油有异响,-1,60
7809c9c2e9b5d663446d6bd59314112f,点个赞，斯巴鲁确实好车，你在路上闪躲都比开其他车信心足。当然了，豪华品牌操控性好的车也有，比如宝马保时捷，但是没开过，没法做对比。,0,195
898c9a0628ac2f94076b8d6eea857a36,之前也比较过这两款车，说实话cdx无论从精致度，隔音，内饰，行驶质感来说都更好，最后放弃的原因只有一个：空间跟森林人比确实小了点,1,186
3c56beea6c68e10a1d1c33b6aaac8067,完全没有可比性的两款车。途观，属神牌，国籍出身高贵，配置高，动力强，外观有面子，内饰经典森林人，小众***丝品牌，国籍出身低贱，配置低，动力一般，外观不符合国人审美，内饰简陋森林人比途观多出的是:操控、视野、四驱、可靠性，这俩车风格完全不同，不知你纠结在哪。,-1,379
dfea1fdf274fa59b33fc9ac72caafc2c,死火再着车，有一个缸体不工作，严重抖动，下高速，找最近的4儿子换火花塞。一般的店根本换不了火花塞，因为都找不到位置在哪里。4儿子换火花塞的工时费300➕材料600，够狠的啦。,-1,245
76f3ced053a6b91a855faf7b69fc434b,超过上限的话，发动机会发闷。,0,42
ea49ec255850b46cab1cbc3c7c2ddd4c,我换的米其林，刚开始还真能感觉出来不一样，静音、刹车强点了，时间一长都一样了,0,114
e8aaaba0236ec29cdf7217387a5e2184,你的爱车是什么排量，油耗怎么样,0,45
66efa83abc2e2a4f6b5ee5d36cb73eff,我今天去了解了一下，2.5尊贵导航，32.5万，什么都不送，包牌。其实我也不太喜欢斯巴鲁，我想买锐界，但是我老婆就喜欢森林人，觉得锐界她开不了,0,199
4a83aa0ab1c5c54841bb0ce5d8766461,不用，是换发动机舱最前面的一块散热板。,0,57
4758881dc73c83cb5e72388a9d44cd56,森林人从12款开始才是正时链条的。之前的是皮带，保养贵，我这车保养价格和2.0t的途观差不多。外面自己保，也没那么贵。但是12款开始也有烧机油的问题。我的是12款，开到现在一直4s保养，除了右侧发动机缸盖渗油别的没什么变化，暂时也不烧机油。看论坛这么久了。感觉老森比新森皮实一些。老森底盘比新森强一些。就是变速箱落后是真的。,1,462
773316c0a39649c400a9932248a0b6d1,要加速快买跑车好了，带个涡轮起步就像打鸡血，何必花钱买suv，suv就是要空间大，视野宽敞，能吃苦耐劳，动力反而不是第一位的。,1,177
1743e11d4c12c8129df90f585c06dda7,这价位各种合资suv也都不差吧，斯巴鲁也就水平对置发动机和全时四驱是卖点。动力，配置，外观和内饰都是硬伤,-1,150
260d0bf713a83dd669d813865bb49073,优惠不错 原配胎途虎网就有卖 1100的样子,0,56
1c2f12ce5aac6f2b187110f661cd2c9a,两都是好车操控四驱森林人略胜保养cx5便宜保值率高于森林人,1,81
7a90915a4c3aff4112567eebcdd483bd,好象H8就是用的ML底盘技术吧，就象它别的型号用CRV底盘一样。平台研发费钱COPY个应该不是太难。隔音用料内饰方面国产车没有进口税二十多万其实能造个挺好的车了，别忘了没有平台研发费用的分摊，二十多万造出个四五十万质感的车也不是难事。,0,329
f4c9b6e99db18d13bef7c0be2f44cc92,15款能装吗？接线怎么办？方向盘能控制吗？,0,59
52b602d1099723550c7d8b463ec629f8,轴距短行程短有很大关系 底盘悬架过滤上不彻底！,0,68
205179dd7e00c29ef381ad4595b2e95d,我就是3500做的首保。原打算5000做的，4s店也是这么建议的，不过要长途没办法就提前做了。其实磨合的第一箱油早点换也没事。当然个人认为现代发动机的加工精度磨合完全可以5000,0,239
89053e71b443f642a694693dada461ff,现在十代雅阁和凯美瑞混动都把电池放在后座底下了，后备箱完全一样。,0,96
b09e496f7bf7245d71e8bf7576ae6f67,我选择斯巴鲁，性能没的说，1我感觉是宝马里外观最难看的，希望能帮到您,1,100
898c9a0628ac2f94076b8d6eea857a36,之前也比较过这两款车，说实话cdx无论从精致度，隔音，内饰，行驶质感来说都更好，最后放弃的原因只有一个：空间跟森林人比确实小了点,1,186
4e7606a6b78db863013308f4a5f05779,海淘的可以装的，就是海外版的比较大机会带副气囊警告灯，比较碍眼而已，其他没什么,0,117
3dd3a3bd22245c69b1d9b51131ebf798,人家奥迪、JEEP都曾经用过CVT，都换掉了，追求走量、节油的才选，早晚号称全是四驱的森林人要把靠摩擦而不是啮合的减速箱抛弃,0,172
1b4386df237bd2d2d357937ac8f31234,舒适性隔音都要好于森楼兰均衡,0,42
5b917abe5994d7ddaca436eb31777242,不是腊的话，就得查看油管紧扎接头有没十1公动,0,64
5a0b31e849056a1ed6b2028d48e73446,美丰剎車盤原装位盘?菲罗多刹车片,0,46
a8c37f719de4701e5ff7ac1070ddc1bd,等一下你这导航是另外装的吗，为什么不是山寨卡仕达,0,72
c1daf74988da7de218d28feef3a8c3d6,确实如此，这也不是森林人一直无法进入第一销量阵营的原因，兼顾了太多的东西（四驱、操控这些地方），反而没有将发动机这种重要部件的耐用度做到最好,0,210
01b20d28ca0b694a02a67f52a817a15a,今年一月份在网上买的金美孚一号0w-20机油，自己换的，机滤在网上买的，现在跑了3000多公里了，总体感觉机油不错，提速时发动机没有噪音，声音浑厚，但是怠速时静音效果不是很好，声音有点大，再看看以后公里数上去了机油衰减情况如何，才能做出准确判断。,0,351
1980b7ce0edb7593e4adc46a26971842,越野车排量买大不买小，免得后悔！,0,48
83df2d98b04ac3bef068d51644057839,我基本是以GPS速度为准。GPS速度与车载测速雷达速度一致。车辆有个安全是时速设置，实际速度要比表显速度慢一点,0,153
387d0e850472513d0fdc446a08837775,我长期算下来和表显平均差不多，以前也是长时间9.0不动，用的里程越长，这个平均油耗越数值越稳定，实际算下来也差不多。最近我跑省道去探亲重置了，各种路况都在跑，平均油耗变得很快，下次加油看下准不准,0,285
0b59ead2c25c7df4536d7861e8ceed38,15万的价格被宰了吗？,0,29
62c3d5f4ce9d4e8e9e3ee7c15673dc7f,cvt烧个卵离合糊味新车的时候都有爬坡发动机温度高缸盖上的海蜡挥发了而已屁大点事,0,114
5b92cdc0de48d161e8a7b82825a7233d,一个230匹，一个260匹，油耗都不低,0,45
b793b9be53af2d286b285f458dc321c3,满载加外挂行李，4000公里长途平均油耗表显8.8L/100公里。夏天市区全程空调平均10.2，冬天由于太寒冷平均15个油。14年2.0XT，北美用车的情况,0,184
4ef7cd4cd292f43113fc925d28441b23,那车管所过户时，行车本，还有机动车绿本发票车辆的名牌都是2.5的开起来动力也是随叫随到肯定不是2.0不能单凭外观看,1,159
aa65a1c54673650d640ce64fd5688b69,你是16款吗，我车刚跑13800，帕烧机油，所以不用四儿子的,0,76
8332427b8d62b3f546bcf0bfa32e3806,小保养换机油在外面嘉实多店里做，其它的换变速箱油之类的还去4S店里做，之前鹤岗有4S店现在需要去佳木斯做。,0,151
a444ed7ee8716e8f322e6450b6957e3e,开到现在，13款的，除了换个刹车开关，目前都很正常，就是油漆薄，现在外观全是坑坑点点。,-1,125
e8960d1794b82cfced40745bbe937c33,第二张图个人认为不可能有这样式，特别是前脸，雾灯给人感觉有点夸张。不符合国人审美,-1,120
5471cad6a7c320ed1686ca93bb836b97,不带随动功能，4S店说原价不到7000，因为我在哪里买的车，可以优惠到5000.不可能是一个,0,116
60aae92463b0489907be144fc525de1e,软。加了刹车顶都觉得有点软。,-1,42
ac75dd5a1a9574faeb4e6f4b2e574e9c,买吧，马上过年价格就会涨回去了,1,45
dbb93c02d597353931eea7dfced9df18,轮胎更换有计算公式，可以百度一下，输入原车轮胎型号就可以计算出你可以换的范围，很简单,0,126
dc7ca75a6a4b5c98bd3c138ef0bb75ec,修车半天了，老远都能听到，师傅说可能不是前面轮胎附近，可能在车身下面。还没找出原因，,0,126
ae28b9af80ae41dc82d16f54ad4c550d,一般都不用，别可惜了！先不说频繁启停带给启动系动更多磨损，就说发动机停了，空调、灯光、音响也许正开着，不亏电呀？,0,168
f724be07901c2eee66999b9121855bab,我刚买了12款森林人，6年车，9万公里，2.5豪华版，13万。今天开了一下，动力够，但油耗在11个五左右，不知正常否？,0,155
564ab0a2b9a48e527f1a59fd213084b0,你把森林人和途观放一起，问森林人烧机油？呵呵，难道途观EA888完全不烧了？？而森林人16款以后没见过烧机油。。。。,0,160
4da88d1dd866450466f0bb615230e27f,个人用车的建议，我是8万换的火花塞，10万为止还没有换汽油滤芯，一直正规中石化加95号油，至于变速箱油和差速器油刹车油我四万大保养是4S店换的，有些早了,0,214
72a7c29fe6dfb0fb5be9bab47f241235,车载音响升级实在没有必要，车内空间小及产生的驻波，震动，行车噪音，未必能有好声，原车CD也不错了。,-1,143
8640b9ac888108d987192e6e7af7dad7,五级风不小啦，吹谁谁飘。主要就是握稳方向盘，慢点儿开。如果单纯以不飘为目的，不用琢磨你说的那些改装。,1,150
66626021fa0b57d075f379d95ae5739d,可能是我原来的车不够好，大家反映的噪音大、刹车软等问题，我都没感觉出来，不知道其他车友原来开的是什么车。操控不大懂，反正快速过弯方向很准，侧倾很小。对了，我原来车是日产骊威。不知道,1,270
385db95b2f997bc1d8cf9ab00d06ee22,推荐昂科威2.0T精英版，森林人价格高、保值率低，四驱能力和水平对置发动机没有吹嘘的那么好。,-1,130
8c5959a6adeefc3e5d889fe69532e59a,速度别开太快就行120内,0,30
1af74303404abfe935a6f0f143e9cebb,也是，不过太久没去4s店了，做大保养价格会不会太黑？，您这次6万大保养做了多少钱？,0,117
71a159d319996f996f27a93b7e293ad8,这玩意都是给有钱任性又不懂车的土豪用的，这价格换一次我妹夫EP020可以换三锅了,-1,110
ff34aed1fdabce81afdfa379aac09506,万分感谢，正准备清理一下空调，土腥味重的受不了。再次感谢！,-1,87
bdeddc810418d76ed7b4a6694f134f76,缺刹车油了，可以补充点。,0,36
961990552268be584ecbcb35840de42a,预算没什么问题，就是怕烧机油4S自己都说烧机油就换中缸，保质期内免费，过了保质期了？,-1,122
a168cf630e89adb2cfdfab38d45ed9fc,不现实……这都赶上日本本土价格了要……,-1,57
dd0b04960555730a10476127c2b1a62e,这个倒是真的，但是弯道不可以超过30夹角，毕竟底盘高，你可以试试，遇上路面不好，不用160，100足够你玩个翻滚跳跃,0,158
6b8da946ea6d836c4fd32f4724f1df60,原车轮胎已经够大的了，再换大一点宽一点的，油耗会增加,0,78
71ba3353412093644dc58429992394cd,谢谢！胎压监测配置里面有了。发动机护板、变速箱护板是不是更有用？,1,96
fa37cac8b98e5600137c68ea200b9dd6,按5000保养不会烧机油。,0,31
46b5f629be61239e73460f4f5397ff59,贵个几万也就算了，这质量真tm够了，别的车被投诉有异响，轮胎不好，导航不行，窗户漏风，变速箱动静大，斯巴鲁的投诉都集中在发动机烧机油，漏机油，但实际上开斯巴鲁的都清楚，异响亮和变速箱声音大这些个东西是车主已经不计较了，要是计较这些问题都是槽点可以投诉,-1,371
01a5bc07149abcbc9e4427ba951317ad,改液压方向，不如换车，买斯巴鲁就喜欢这种重方向的感觉。方向的这东西最好不要改，万一出问题，行车出现问题，谁担得起责任。鹰眼系统也是一样，这货更复杂，连接发动机，刹车，行车电脑一大堆，再者你也难买到这货，即时买到了，估计没人愿意帮你改，高技术的东西随便改出事了谁负责呀？,0,402
78be3b2368fc135c54abfaceb09acec8,全时四驱应该还有别的车吧，或许你该说水平对置发动机！目前只有斯巴鲁和保时捷！,0,114
6fc6eeb83e7be5047f6c4e1094089509,2010款2．5豪华导航版！真的中标了，烧机油，以前有一辆海马323：6年24万公里都没有出现过。,-1,123
82f407055e2efbc625a08c817376e1cc,斯巴鲁的操控，真的，开过就离不开了,0,51
1303f876dce5fa45dc88ccc99fcdbfa5,保养不贵，维修吓人，朋友，你犯了大部分车主前期选购的误区，买这车都想着越野，其实这车跟越野没多大关系，四驱只是为了更好的操控性和高速稳定性，要越野买硬派越野车。,0,240
e44700dfa4806b18e374c4e72e076ebb,平台更新，外形变化不大，最关键的是内饰肯定能好不少，至少能保持新翼豹的水平就不错。,1,123
e9f2192d903578db2d34e53bbf2e05af,尖叫都没必要换？尖叫的时候都磨到刹车盘了，别误导,0,72
0c5200b564919894a25f18775f3e5b8c,我的综合8.2成都三环内，五分之一高速，其实高速并不省油，除非在高速上低于100，又何必呢！,-1,126
bf2d6c743696440bb8f54f2b84a982ab,刹车油还是买斯巴鲁专用吧，这玩意没多少钱，可不能出问题。,0,84
b793b9be53af2d286b285f458dc321c3,满载加外挂行李，4000公里长途平均油耗表显8.8L/100公里。夏天市区全程空调平均10.2，冬天由于太寒冷平均15个油。14年2.0XT，北美用车的情况,0,184
f5621e58b5e429d41228629b8c2db0cd,我加的5w30，今年夏天开空调9-10个油,0,47
636c3247fa33bf53efe9548f0d52050d,中肯的建议，去退掉吧，不然你绝对会后悔，昂科威才适合你，它的配置和品牌都是抓住了中国人的心里的，市场调研做的好。但是，它的华而不实和森林人是森林人准车主所嗤之以鼻的。,-1,249
cc5199dc4da09d51140b09b8dd8aca83,感觉如何？油耗和静音？重量大么？,0,48
89e0d97a9cc298fde21208c9cc39d354,16款新车就刮了啊，心疼,0,32
0044c55f61d5e8322022d1040c0db947,谢谢大家回复，我试试恢复一下，没注意这导航有复位键，结果再向大家报告。吐槽一下，这XX导航,0,131
7e0ebd655d65f67497343d72bee152ad,同城森友.我用实际经历告诉你.我加了摩特5-30机油后.油耗增加.油门没有以前灵敏.油门变沉.我又换回白桶0-20了.根据你的情况个人建议用0-20机油 备一桶1升装5-30备用.机油灯亮就加5-30补充一下 下次换油还是0-20冬季用0-20主用5-30补充夏天或高速多5-30主用,-1,334
a2a135d9d43cd112f4089755c32413e4,楼主怠速也有哒哒哒异响吗,0,36
85f687c75a75e233c59de77d5d56336a,我的xv十几万公里了，也不见烧机油，水平对置发动机，油耗低，噪音低,1,95
9671c173d705c2bb2ef08394fb850802,楼主最好都去试驾或试乘，从车辆的动力性能、安全配置、后排空间，舒适性等方面进行列表评估，根据需求选择最适合自己的车辆。,0,177
8e78eef48a09b7cc39e9fee1d0a8ec4b,确实，看车的时候，基本上后排空调口都有，还好森林人的空调还算给力,0,96
01ace507525758c60208e8f815069c98,说话功夫底盘掉了，不说了，捡去。,-1,48
